match_label,event_id,match_id,period,time_start,time_end,minute_start,second_start,frame_start,frame_end,event_type,event_subtype,player_id,player_name,player_in_possession_id,player_in_possession_name,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_x_end,player_in_possession_y_end,team_id,team_shortname,x_start,y_start,x_end,y_end,channel_start,channel_end,third_start,third_end,penalty_area_start,penalty_area_end,distance_covered,speed_avg,speed_avg_band,trajectory_direction,pass_outcome,pass_distance,pass_range,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,n_passing_options,n_off_ball_runs,n_opponents_bypassed,associated_off_ball_run_event_id,associated_off_ball_run_subtype,team_in_possession_phase_type,team_out_of_possession_phase_type
Western United v Auckland FC,8_101,2015213,1,07:33.8,07:35.1,7,33,6748,6761,player_possession,,51667,D. Hall,,,,,,,4177,Auckland FC,-11.01,-21.25,-10.91,-18.62,wide_right,half_space_right,middle_third,middle_third,False,False,2.41,7.29,jogging,sideway_left,successful,18.41,medium,,,,,,,,,3.0,0.0,0.0,,,create,medium_block
Western United v Auckland FC,7_253,2015213,1,07:33.8,07:34.1,7,33,6748,6751,passing_option,,14736,L. Verstraete,51667.0,D. Hall,-11.01,-21.25,-11.13,-20.96,4177,Auckland FC,-2.78,-28.25,-3.13,-28.66,wide_right,wide_right,middle_third,middle_third,False,False,0.81,6.95,jogging,sideway_right,,,,0.0,0.0,,0.0,0.0,0.0004,0.9905,0.8087,,,0.0,,,create,medium_block
Western United v Auckland FC,7_254,2015213,1,07:33.8,07:35.1,7,33,6748,6761,passing_option,,23418,F. Gallegos,51667.0,D. Hall,-11.01,-21.25,-10.91,-18.62,4177,Auckland FC,0.84,-13.2,-3.14,-12.17,half_space_right,half_space_right,middle_third,middle_third,False,False,3.85,11.4,jogging,backward,,,,0.0,0.0,,0.0,0.0,0.001,0.9949,0.7345,,,2.0,,,create,medium_block
Western United v Auckland FC,7_255,2015213,1,07:33.8,07:35.1,7,33,6748,6761,passing_option,,33697,N. Pijnaker,51667.0,D. Hall,-11.01,-21.25,-10.91,-18.62,4177,Auckland FC,-14.48,0.26,-15.84,2.06,center,center,middle_third,middle_third,False,False,2.15,,,sideway_left,,18.41,medium,1.0,1.0,1.0,0.0,0.0,0.0002,0.9988,0.9799,,,0.0,,,create,medium_block
Western United v Auckland FC,8_102,2015213,1,07:36.9,07:38.3,7,36,6779,6793,player_possession,,33697,N. Pijnaker,,,,,,,4177,Auckland FC,-15.91,4.28,-15.23,8.19,center,center,middle_third,middle_third,False,False,3.98,10.18,jogging,sideway_left,successful,20.46,medium,,,,,,,,,2.0,0.0,2.0,,,create,medium_block
Western United v Auckland FC,7_256,2015213,1,07:36.9,07:38.3,7,36,6779,6793,passing_option,,133498,F. De Vries,33697.0,N. Pijnaker,-15.91,4.28,-15.23,8.19,4177,Auckland FC,-4.67,25.17,-3.02,29.25,wide_left,wide_left,middle_third,middle_third,False,False,4.43,11.33,jogging,sideway_left,,20.46,medium,1.0,1.0,1.0,0.0,0.0,0.0004,0.9933,0.8947,,,2.0,,,create,medium_block
Western United v Auckland FC,7_257,2015213,1,07:37.7,07:38.3,7,37,6787,6793,passing_option,,582974,M. Francois,33697.0,N. Pijnaker,-15.69,6.23,-15.23,8.19,4177,Auckland FC,11.72,18.02,9.76,17.75,half_space_left,half_space_left,middle_third,middle_third,False,False,1.98,,,backward,,,,0.0,0.0,,0.0,0.0,0.0023,0.9304,0.7784,,,6.0,,,create,medium_block
Western United v Auckland FC,1_49,2015213,1,07:39.7,07:40.6,7,39,6807,6816,off_ball_run,pulling_wide,582974,M. Francois,133498.0,F. De Vries,-3.26,32.02,-4.29,32.75,4177,Auckland FC,7.24,19.79,8.45,23.69,half_space_left,wide_left,middle_third,middle_third,False,False,3.68,16.53,running,sideway_left,,,,0.0,0.0,,0.0,0.0,0.003,0.8315,0.6775,,,,,,create,medium_block
Western United v Auckland FC,8_103,2015213,1,07:40.1,07:40.1,7,40,6811,6811,player_possession,,133498,F. De Vries,,,,,,,4177,Auckland FC,-3.82,32.51,-3.82,32.51,wide_left,wide_left,middle_third,middle_third,False,False,0.0,6.69,jogging,backward,successful,22.92,medium,,,,,,,,,2.0,1.0,-2.0,,,create,medium_block
Western United v Auckland FC,7_258,2015213,1,07:40.1,07:40.1,7,40,6811,6811,passing_option,,33697,N. Pijnaker,133498.0,F. De Vries,-3.82,32.51,-3.82,32.51,4177,Auckland FC,-15.82,13.29,-15.82,13.29,half_space_left,half_space_left,middle_third,middle_third,False,False,0.0,,,sideway_left,,22.92,medium,1.0,1.0,1.0,0.0,0.0,0.0002,0.999,0.9685,,,-2.0,,,create,medium_block
Western United v Auckland FC,7_259,2015213,1,07:40.1,07:40.1,7,40,6811,6811,passing_option,,582974,M. Francois,133498.0,F. De Vries,-3.82,32.51,-3.82,32.51,4177,Auckland FC,7.79,21.57,7.79,21.57,wide_left,wide_left,middle_third,middle_third,False,False,0.0,16.36,running,sideway_left,,,,0.0,0.0,,0.0,0.0,0.003,0.8315,0.6775,,,3.0,1_49,pulling_wide,create,medium_block
Western United v Auckland FC,8_104,2015213,1,07:44.8,07:45.2,7,44,6858,6862,player_possession,,33697,N. Pijnaker,,,,,,,4177,Auckland FC,-15.63,19.74,-15.25,19.43,half_space_left,half_space_left,middle_third,middle_third,False,False,0.48,,,forward,successful,23.8,medium,,,,,,,,,2.0,0.0,0.0,,,create,medium_block
Western United v Auckland FC,7_260,2015213,1,07:44.8,07:45.1,7,44,6858,6861,passing_option,,23418,F. Gallegos,33697.0,N. Pijnaker,-15.63,19.74,-15.34,19.52,4177,Auckland FC,-6.92,25.57,-7.44,25.63,wide_left,wide_left,middle_third,middle_third,False,False,0.73,,,backward,,,,0.0,0.0,,0.0,0.0,0.0004,0.9941,0.7326,,,1.0,,,create,medium_block
Western United v Auckland FC,7_261,2015213,1,07:44.8,07:45.2,7,44,6858,6862,passing_option,,51667,D. Hall,33697.0,N. Pijnaker,-15.63,19.74,-15.25,19.43,4177,Auckland FC,-17.19,-7.0,-17.56,-7.19,center,center,middle_third,middle_third,False,False,0.43,,,backward,,23.8,medium,1.0,1.0,1.0,0.0,0.0,0.0001,0.9984,0.8609,,,0.0,,,create,medium_block
Western United v Auckland FC,8_105,2015213,1,07:47.8,07:51.1,7,47,6888,6921,player_possession,,51667,D. Hall,,,,,,,4177,Auckland FC,-19.0,-9.3,-11.67,-18.21,half_space_right,half_space_right,defensive_third,middle_third,False,False,11.31,12.66,jogging,sideway_right,successful,18.72,medium,,,,,,,,,3.0,0.0,4.0,,,create,medium_block
Western United v Auckland FC,7_262,2015213,1,07:48.2,07:51.1,7,48,6892,6921,passing_option,,4322,H. Sakai,51667.0,D. Hall,-18.89,-10.0,-11.67,-18.21,4177,Auckland FC,5.0,-32.2,3.29,-33.63,wide_right,wide_right,middle_third,middle_third,False,False,2.41,3.15,jogging,backward,,18.72,medium,1.0,1.0,1.0,0.0,0.0,0.0004,0.9743,0.9772,,,4.0,,,create,medium_block
Western United v Auckland FC,7_263,2015213,1,07:49.2,07:51.1,7,49,6902,6921,passing_option,,38673,G. May,51667.0,D. Hall,-17.09,-12.64,-11.67,-18.21,4177,Auckland FC,10.86,-12.74,6.42,-11.91,half_space_right,half_space_right,middle_third,middle_third,False,False,4.58,9.11,jogging,backward,,,,0.0,0.0,,0.0,0.0,0.0015,0.9074,0.7976,,,6.0,,,create,medium_block
Western United v Auckland FC,7_264,2015213,1,07:49.2,07:51.1,7,49,6902,6921,passing_option,,133501,L. Rogerson,51667.0,D. Hall,-17.09,-12.64,-11.67,-18.21,4177,Auckland FC,5.94,-19.11,4.59,-21.71,half_space_right,wide_right,middle_third,middle_third,False,False,2.87,5.68,jogging,sideway_right,,,,0.0,0.0,,0.0,0.0,0.0005,0.906,0.7996,,,6.0,,,create,medium_block
Western United v Auckland FC,9_80,2015213,1,07:50.9,07:51.1,7,50,6919,6921,on_ball_engagement,pressing,560916,N. Botić,51667.0,D. Hall,,,,,1803,Western United,6.04,13.81,6.04,14.61,half_space_left,half_space_left,middle_third,middle_third,False,False,1.6,14.43,jogging,sideway_left,,,,,,,,,,,,,,,,,create,medium_block
Western United v Auckland FC,8_106,2015213,1,07:52.2,07:53.2,7,52,6932,6942,player_possession,,4322,H. Sakai,,,,,,,4177,Auckland FC,1.71,-34.43,-1.94,-34.01,wide_right,wide_right,middle_third,middle_third,False,False,3.68,13.08,jogging,backward,successful,11.57,short,,,,,,,,,2.0,1.0,-2.0,,,create,medium_block
Western United v Auckland FC,7_265,2015213,1,07:52.2,07:52.4,7,52,6932,6934,passing_option,,133501,L. Rogerson,4322.0,H. Sakai,1.71,-34.43,1.05,-34.39,4177,Auckland FC,4.19,-22.72,4.57,-23.01,wide_right,wide_right,middle_third,middle_third,False,False,0.7,6.86,jogging,sideway_right,,,,0.0,0.0,,0.0,0.0,0.0019,0.7322,0.6007,,,2.0,,,create,medium_block
Western United v Auckland FC,7_266,2015213,1,07:52.2,07:53.2,7,52,6932,6942,passing_option,,51667,D. Hall,4322.0,H. Sakai,1.71,-34.43,-1.94,-34.01,4177,Auckland FC,-10.66,-21.14,-13.48,-23.15,wide_right,wide_right,middle_third,middle_third,False,False,3.51,12.61,jogging,backward,,11.57,short,1.0,1.0,1.0,0.0,0.0,0.0002,0.9952,0.9919,,,-2.0,1_50,dropping_off,create,medium_block
Western United v Auckland FC,9_81,2015213,1,07:52.5,07:53.2,7,52,6935,6942,on_ball_engagement,pressing,795527,M. Grimaldi,4322.0,H. Sakai,,,,,1803,Western United,-1.11,28.21,-0.23,30.4,wide_left,wide_left,middle_third,middle_third,False,False,2.12,12.74,jogging,sideway_left,,,,,,,,,,,,,,,,,create,medium_block
Western United v Auckland FC,1_50,2015213,1,07:53.0,07:54.5,7,53,6940,6955,off_ball_run,dropping_off,51667,D. Hall,4322.0,H. Sakai,-1.22,-34.11,-6.12,-33.73,4177,Auckland FC,-12.7,-22.76,-19.34,-24.53,wide_right,wide_right,middle_third,defensive_third,False,False,6.5,16.46,running,backward,,,,1.0,1.0,1.0,0.0,0.0,0.0002,0.9952,0.9919,,,,,,create,medium_block
Western United v Auckland FC,9_82,2015213,1,07:54.3,07:56.3,7,54,6962,6973,on_ball_engagement,pressing,560916,N. Botić,51667.0,D. Hall,,,,,1803,Western United,12.07,21.89,19.05,21.24,wide_left,wide_left,middle_third,attacking_third,False,False,11.97,21.37,hsr,forward,,,,,,,,,,,,,,,,,build_up,high_block
Western United v Auckland FC,8_107,2015213,1,07:55.4,07:56.3,7,55,6964,6973,player_possession,,51667,D. Hall,,,,,,,4177,Auckland FC,-22.19,-24.4,-24.06,-23.51,wide_right,wide_right,defensive_third,defensive_third,False,False,1.87,8.29,jogging,backward,successful,19.44,medium,,,,,,,,,1.0,0.0,0.0,,,build_up,high_block
Western United v Auckland FC,7_267,2015213,1,07:55.4,07:56.3,7,55,6964,6973,passing_option,,285188,A. Paulsen,51667.0,D. Hall,-22.19,-24.4,-24.06,-23.51,4177,Auckland FC,-36.79,-7.84,-37.63,-8.33,center,center,defensive_third,defensive_third,False,False,0.9,,,backward,,19.44,medium,1.0,1.0,1.0,0.0,0.0,0.0,0.9979,0.9964,,,0.0,,,build_up,high_block
Western United v Auckland FC,1_51,2015213,1,07:57.3,07:58.1,7,57,6983,6991,off_ball_run,dropping_off,33697,N. Pijnaker,285188.0,A. Paulsen,-38.22,-8.39,-38.5,-8.11,4177,Auckland FC,-28.94,6.63,-31.57,8.9,center,center,defensive_third,defensive_third,False,False,3.48,15.58,running,backward,,,,0.0,0.0,,0.0,0.0,0.0001,0.985,0.9004,,,,,,build_up,high_block
Western United v Auckland FC,8_108,2015213,1,07:58.0,08:00.0,7,58,6990,7010,player_possession,,285188,A. Paulsen,,,,,,,4177,Auckland FC,-38.39,-8.17,-39.35,-7.71,center,center,defensive_third,defensive_third,False,False,1.98,3.55,jogging,backward,successful,36.65,long,,,,,,,,,4.0,1.0,3.0,,,build_up,high_block
Western United v Auckland FC,7_268,2015213,1,07:58.0,07:59.2,7,58,6990,7002,passing_option,,33697,N. Pijnaker,285188.0,A. Paulsen,-38.39,-8.17,-39.2,-7.16,4177,Auckland FC,-31.28,8.61,-34.39,11.35,center,half_space_left,defensive_third,defensive_third,False,False,4.17,12.47,jogging,backward,,,,0.0,0.0,,0.0,0.0,0.0001,0.985,0.9004,,,0.0,1_51,dropping_off,build_up,high_block
Western United v Auckland FC,9_83,2015213,1,07:56.5,08:00.0,7,56,6993,7010,on_ball_engagement,pressing,795529,M. Ruhs,285188.0,A. Paulsen,,,,,1803,Western United,29.43,5.21,38.31,7.01,center,center,attacking_third,attacking_third,False,False,20.3,21.23,hsr,forward,,,,,,,,,,,,,,,,,build_up,high_block
Western United v Auckland FC,7_269,2015213,1,07:59.6,08:00.0,7,59,7006,7010,passing_option,,133501,L. Rogerson,285188.0,A. Paulsen,-39.38,-7.33,-39.35,-7.71,4177,Auckland FC,1.91,-25.01,1.29,-24.72,wide_right,wide_right,middle_third,middle_third,False,False,0.73,,,backward,,,,0.0,0.0,,0.0,1.0,0.0009,0.6405,0.7408,,,9.0,,,build_up,high_block
Western United v Auckland FC,7_270,2015213,1,07:59.8,08:00.0,7,59,7008,7010,passing_option,,4322,H. Sakai,285188.0,A. Paulsen,-39.39,-7.52,-39.35,-7.71,4177,Auckland FC,-16.62,-32.08,-16.71,-32.02,wide_right,wide_right,middle_third,middle_third,False,False,0.31,2.58,jogging,backward,,36.65,long,1.0,1.0,0.0,0.0,0.0,0.0002,0.7523,0.4646,,,3.0,,,build_up,high_block
Western United v Auckland FC,7_271,2015213,1,08:00.0,08:00.0,8,0,7010,7010,passing_option,,14736,L. Verstraete,285188.0,A. Paulsen,-39.35,-7.71,-39.35,-7.71,4177,Auckland FC,-28.67,-8.68,-28.67,-8.68,center,center,defensive_third,defensive_third,False,False,0.0,9.79,jogging,backward,,,,0.0,0.0,,0.0,0.0,0.0002,0.964,0.6168,,,3.0,,,build_up,high_block
Western United v Auckland FC,9_84,2015213,1,08:01.4,08:03.0,8,1,7029,7040,on_ball_engagement,recovery_press,795527,M. Grimaldi,4322.0,H. Sakai,,,,,1803,Western United,20.5,26.32,17.59,28.54,wide_left,wide_left,attacking_third,middle_third,False,False,5.84,12.98,jogging,backward,,,,,,,,,,,,,,,,,create,medium_block
Western United v Auckland FC,8_109,2015213,1,08:03.0,08:03.0,8,3,7040,7040,player_possession,,4322,H. Sakai,,,,,,,4177,Auckland FC,-18.18,-30.48,-18.18,-30.48,wide_right,wide_right,defensive_third,defensive_third,False,False,0.0,8.74,jogging,backward,,,,,,,,,,,,2.0,0.0,,,,create,medium_block
Western United v Auckland FC,7_272,2015213,1,08:03.0,08:03.0,8,3,7040,7040,passing_option,,14736,L. Verstraete,4322.0,H. Sakai,-18.18,-30.48,-18.18,-30.48,4177,Auckland FC,-25.1,-14.76,-25.1,-14.76,half_space_right,half_space_right,defensive_third,defensive_third,False,False,0.0,14.6,jogging,forward,,,,0.0,0.0,,0.0,0.0,0.0003,0.9308,0.7973,,,0.0,,,create,medium_block
Western United v Auckland FC,7_273,2015213,1,08:03.0,08:03.0,8,3,7040,7040,passing_option,,51667,D. Hall,4322.0,H. Sakai,-18.18,-30.48,-18.18,-30.48,4177,Auckland FC,-28.92,-24.54,-28.92,-24.54,wide_right,wide_right,defensive_third,defensive_third,False,False,0.0,5.98,jogging,forward,,,,0.0,0.0,,0.0,0.0,0.0,0.9544,0.6499,,,-1.0,,,create,medium_block
Western United v Auckland FC,9_85,2015213,1,08:03.4,08:04.7,8,3,7044,7057,on_ball_engagement,other,560916,N. Botić,51667.0,D. Hall,,,,,1803,Western United,25.87,19.42,25.33,23.31,half_space_left,wide_left,attacking_third,attacking_third,False,False,3.66,10.86,jogging,sideway_left,,,,,,,,,,,,,,,,,direct,defending_direct
Western United v Auckland FC,8_110,2015213,1,08:04.7,08:04.7,8,4,7057,7057,player_possession,,51667,D. Hall,,,,,,,4177,Auckland FC,-26.36,-26.0,-26.36,-26.0,wide_right,wide_right,defensive_third,defensive_third,False,False,0.0,8.57,jogging,sideway_right,unsuccessful,,,,,,,,,,,2.0,0.0,5.0,,,direct,defending_direct
Western United v Auckland FC,7_274,2015213,1,08:04.7,08:04.7,8,4,7057,7057,passing_option,,4322,H. Sakai,51667.0,D. Hall,-26.36,-26.0,-26.36,-26.0,4177,Auckland FC,-23.5,-28.41,-23.5,-28.41,wide_right,wide_right,defensive_third,defensive_third,False,False,0.0,11.76,jogging,backward,,,,0.0,0.0,,0.0,0.0,0.0001,0.7127,0.8126,,,1.0,,,direct,defending_direct
Western United v Auckland FC,7_275,2015213,1,08:04.7,08:04.7,8,4,7057,7057,passing_option,,133501,L. Rogerson,51667.0,D. Hall,-26.36,-26.0,-26.36,-26.0,4177,Auckland FC,-0.06,-26.08,-0.06,-26.08,wide_right,wide_right,middle_third,middle_third,False,False,0.0,,,sideway_right,,,,1.0,0.0,,0.0,1.0,0.0007,0.43,0.91,,,5.0,,,direct,defending_direct
Western United v Auckland FC,8_111,2015213,1,08:08.4,08:08.4,8,8,7094,7094,player_possession,,957737,D. Leonard,,,,,,,1803,Western United,-14.65,29.04,-14.65,29.04,wide_left,wide_left,middle_third,middle_third,False,False,0.0,12.66,jogging,sideway_left,,,,,,,,,,,,0.0,0.0,,,,chaotic,chaotic
Western United v Auckland FC,1_52,2015213,1,08:18.8,08:22.2,8,18,7198,7232,off_ball_run,run_ahead_of_the_ball,133498,F. De Vries,33697.0,N. Pijnaker,-12.17,-2.92,-9.22,5.21,4177,Auckland FC,2.72,23.19,18.96,31.9,wide_left,wide_left,middle_third,attacking_third,False,False,18.58,21.14,hsr,forward,,,,1.0,0.0,,0.0,1.0,0.0041,0.5372,0.9907,,,,,,chaotic,chaotic
Western United v Auckland FC,8_112,2015213,1,08:18.9,08:21.2,8,18,7199,7222,player_possession,,33697,N. Pijnaker,,,,,,,4177,Auckland FC,-12.12,-2.69,-10.15,3.33,center,center,middle_third,middle_third,False,False,6.19,11.13,jogging,sideway_left,unsuccessful,,,,,,,,,,,1.0,1.0,6.0,,,chaotic,chaotic
Western United v Auckland FC,7_276,2015213,1,08:18.9,08:21.2,8,18,7199,7222,passing_option,,133498,F. De Vries,33697.0,N. Pijnaker,-12.12,-2.69,-10.15,3.33,4177,Auckland FC,3.04,23.47,14.05,30.14,wide_left,wide_left,middle_third,middle_third,False,False,12.27,23.32,hsr,forward,,,,1.0,0.0,,0.0,1.0,0.0041,0.5372,0.9907,,,6.0,1_52,run_ahead_of_the_ball,chaotic,chaotic
Western United v Auckland FC,8_113,2015213,1,08:33.4,08:33.4,8,33,7344,7344,player_possession,,33697,N. Pijnaker,,,,,,,4177,Auckland FC,-8.93,25.81,-8.93,25.81,wide_left,wide_left,middle_third,middle_third,False,False,0.0,2.38,jogging,backward,successful,14.42,short,,,,,,,,,1.0,0.0,0.0,,,create,medium_block
Western United v Auckland FC,7_277,2015213,1,08:33.4,08:33.4,8,33,7344,7344,passing_option,,51667,D. Hall,33697.0,N. Pijnaker,-8.93,25.81,-8.93,25.81,4177,Auckland FC,-8.78,7.45,-8.78,7.45,center,center,middle_third,middle_third,False,False,0.0,12.59,jogging,backward,,14.42,short,1.0,1.0,1.0,0.0,0.0,0.0003,0.9987,0.9319,,,0.0,,,create,medium_block
Western United v Auckland FC,8_114,2015213,1,08:36.6,08:37.8,8,36,7376,7388,player_possession,,51667,D. Hall,,,,,,,4177,Auckland FC,-14.42,5.23,-13.85,3.69,center,center,middle_third,middle_third,False,False,1.64,4.88,jogging,sideway_right,successful,16.62,medium,,,,,,,,,2.0,0.0,0.0,,,create,medium_block
Western United v Auckland FC,7_278,2015213,1,08:36.6,08:37.8,8,36,7376,7388,passing_option,,4322,H. Sakai,51667.0,D. Hall,-14.42,5.23,-13.85,3.69,4177,Auckland FC,-8.71,-15.75,-12.34,-13.76,half_space_right,half_space_right,middle_third,middle_third,False,False,4.17,12.47,jogging,backward,,16.62,medium,1.0,1.0,1.0,0.0,0.0,0.0001,0.9976,0.9657,,,0.0,,,create,medium_block
Western United v Auckland FC,7_279,2015213,1,08:37.7,08:37.8,8,37,7387,7388,passing_option,,38673,G. May,51667.0,D. Hall,-13.88,3.79,-13.85,3.69,4177,Auckland FC,7.19,-9.35,6.91,-9.53,half_space_right,half_space_right,middle_third,middle_third,False,False,1.33,11.94,jogging,backward,,,,0.0,0.0,,0.0,0.0,0.0024,0.8815,0.6114,,,6.0,,,create,medium_block
Western United v Auckland FC,1_53,2015213,1,08:37.9,08:40.4,8,37,7389,7414,off_ball_run,pulling_wide,133501,L. Rogerson,4322.0,H. Sakai,-12.54,-13.57,-10.68,-12.65,4177,Auckland FC,14.78,-19.43,6.12,-28.32,half_space_right,wide_right,middle_third,middle_third,False,False,12.08,17.84,running,sideway_right,,,,0.0,0.0,,0.0,0.0,0.0009,0.9627,0.9404,,,,,,create,medium_block
Western United v Auckland FC,8_115,2015213,1,08:39.1,08:41.2,8,39,7401,7422,player_possession,,4322,H. Sakai,,,,,,,4177,Auckland FC,-13.27,-12.24,-8.81,-13.09,half_space_right,half_space_right,middle_third,middle_third,False,False,4.37,7.61,jogging,forward,successful,15.88,medium,,,,,,,,,4.0,2.0,6.0,,,create,medium_block
Western United v Auckland FC,7_280,2015213,1,08:39.1,08:39.4,8,39,7401,7404,passing_option,,51667,D. Hall,4322.0,H. Sakai,-13.27,-12.24,-12.93,-12.26,4177,Auckland FC,-15.34,2.59,-15.77,2.02,center,center,middle_third,middle_third,False,False,0.9,8.27,jogging,sideway_right,,,,0.0,0.0,,0.0,0.0,0.0001,0.9983,0.7777,,,0.0,,,create,medium_block
Western United v Auckland FC,7_281,2015213,1,08:39.1,08:41.2,8,39,7401,7422,passing_option,,133501,L. Rogerson,4322.0,H. Sakai,-13.27,-12.24,-8.81,-13.09,4177,Auckland FC,10.97,-24.14,3.91,-29.41,wide_right,wide_right,middle_third,middle_third,False,False,8.64,15.17,running,backward,,,,0.0,0.0,,0.0,0.0,0.0009,0.9627,0.9404,,,6.0,1_53,pulling_wide,create,medium_block
Western United v Auckland FC,1_54,2015213,1,08:40.3,08:42.2,8,40,7413,7432,off_ball_run,run_ahead_of_the_ball,163972,M. Mata,4322.0,H. Sakai,-10.94,-12.6,-8.91,-13.16,4177,Auckland FC,14.57,8.33,14.17,-1.44,center,center,middle_third,middle_third,False,False,9.46,19.99,running,sideway_right,,,,0.0,0.0,,0.0,0.0,0.0067,0.7072,0.9049,,,,,,create,medium_block
Western United v Auckland FC,7_282,2015213,1,08:40.5,08:41.2,8,40,7415,7422,passing_option,,163972,M. Mata,4322.0,H. Sakai,-10.43,-12.7,-8.81,-13.09,4177,Auckland FC,14.35,7.49,13.64,4.04,center,center,middle_third,middle_third,False,False,2.96,,,sideway_right,,,,0.0,0.0,,0.0,0.0,0.0067,0.7072,0.9049,,,7.0,1_54,run_ahead_of_the_ball,create,medium_block
Western United v Auckland FC,9_86,2015213,1,08:39.8,08:41.2,8,39,7415,7422,on_ball_engagement,pressure,560916,N. Botić,4322.0,H. Sakai,,,,,1803,Western United,5.39,5.82,4.94,8.85,center,center,middle_third,middle_third,False,False,6.11,15.66,running,sideway_left,,,,,,,,,,,,,,,,,create,medium_block
Western United v Auckland FC,7_283,2015213,1,08:40.8,08:41.2,8,40,7418,7422,passing_option,,38673,G. May,4322.0,H. Sakai,-9.66,-12.87,-8.81,-13.09,4177,Auckland FC,5.78,-15.09,6.85,-15.09,half_space_right,half_space_right,middle_third,middle_third,False,False,1.02,9.44,jogging,forward,,15.88,medium,1.0,1.0,0.0,0.0,1.0,0.0018,0.6472,0.7008,,,6.0,,,create,medium_block
Western United v Auckland FC,9_87,2015213,1,08:42.4,08:43.8,8,42,7434,7448,on_ball_engagement,other,163972,M. Mata,957737.0,D. Leonard,,,,,4177,Auckland FC,14.77,-2.39,18.41,-9.81,center,half_space_right,middle_third,attacking_third,False,False,8.35,21.41,hsr,sideway_right,,,,,,,,,,,,,,,,,create,medium_block
Western United v Auckland FC,8_116,2015213,1,08:43.2,08:43.8,8,43,7442,7448,player_possession,,957737,D. Leonard,,,,,,,1803,Western United,-19.56,10.54,-19.64,10.9,half_space_left,half_space_left,defensive_third,defensive_third,False,False,0.37,2.18,jogging,sideway_left,successful,10.88,short,,,,,,,,,4.0,0.0,3.0,,,create,medium_block
Western United v Auckland FC,7_284,2015213,1,08:43.2,08:43.8,8,43,7442,7448,passing_option,,23922,B. Garuccio,957737.0,D. Leonard,-19.56,10.54,-19.64,10.9,1803,Western United,-14.5,17.69,-15.67,17.92,half_space_left,half_space_left,middle_third,middle_third,False,False,1.24,7.5,jogging,backward,,,,0.0,0.0,,0.0,0.0,0.0007,0.9608,0.8897,,,2.0,,,create,medium_block
Western United v Auckland FC,7_285,2015213,1,08:43.2,08:43.8,8,43,7442,7448,passing_option,,51675,A. Thurgate,957737.0,D. Leonard,-19.56,10.54,-19.64,10.9,1803,Western United,-11.65,11.87,-13.08,10.83,half_space_left,half_space_left,middle_third,middle_third,False,False,1.77,10.54,jogging,backward,,,,0.0,0.0,,0.0,0.0,0.001,0.7852,0.8951,,,3.0,,,create,medium_block
Western United v Auckland FC,7_286,2015213,1,08:43.2,08:43.8,8,43,7442,7448,passing_option,,560917,R. Bozinovski,957737.0,D. Leonard,-19.56,10.54,-19.64,10.9,1803,Western United,-10.89,2.99,-12.44,4.07,center,center,middle_third,middle_third,False,False,1.89,11.35,jogging,backward,,,,0.0,0.0,,0.0,0.0,0.0013,0.9274,0.8217,,,3.0,,,create,medium_block
Western United v Auckland FC,7_287,2015213,1,08:43.2,08:43.8,8,43,7442,7448,passing_option,,795527,M. Grimaldi,957737.0,D. Leonard,-19.56,10.54,-19.64,10.9,1803,Western United,-7.43,15.1,-9.28,14.66,half_space_left,half_space_left,middle_third,middle_third,False,False,1.91,11.32,jogging,backward,,10.88,short,1.0,1.0,1.0,0.0,0.0,0.0009,0.9097,0.9522,,,3.0,,,create,medium_block
Western United v Auckland FC,9_88,2015213,1,08:44.0,08:46.0,8,44,7450,7470,on_ball_engagement,counter_press,14736,L. Verstraete,795527.0,M. Grimaldi,,,,,4177,Auckland FC,4.31,-9.81,8.47,-17.62,half_space_right,half_space_right,middle_third,middle_third,False,False,8.95,15.98,running,sideway_right,,,,,,,,,,,,,,,,,create,medium_block
Western United v Auckland FC,8_117,2015213,1,08:44.6,08:46.0,8,44,7456,7470,player_possession,,795527,M. Grimaldi,,,,,,,1803,Western United,-10.06,15.7,-10.07,18.18,half_space_left,half_space_left,middle_third,middle_third,False,False,2.51,6.38,jogging,sideway_left,successful,6.31,short,,,,,,,,,2.0,0.0,-3.0,,,create,medium_block
Western United v Auckland FC,7_288,2015213,1,08:44.6,08:46.0,8,44,7456,7470,passing_option,,23922,B. Garuccio,795527.0,M. Grimaldi,-10.06,15.7,-10.07,18.18,1803,Western United,-16.01,19.28,-15.75,21.25,half_space_left,wide_left,middle_third,middle_third,False,False,1.99,5.14,jogging,sideway_left,,6.31,short,1.0,1.0,1.0,0.0,0.0,0.0011,0.9764,0.894,,,-3.0,,,create,medium_block
Western United v Auckland FC,7_289,2015213,1,08:44.6,08:46.0,8,44,7456,7470,passing_option,,560916,N. Botić,795527.0,M. Grimaldi,-10.06,15.7,-10.07,18.18,1803,Western United,1.47,14.18,-0.67,18.2,half_space_left,half_space_left,middle_third,middle_third,False,False,4.56,11.49,jogging,sideway_left,,,,0.0,0.0,,0.0,0.0,0.0058,0.8269,0.9477,,,3.0,,,create,medium_block
